source,sink
/c/en/analysis/n/,/c/en/synthesis/
/c/en/analytic/a/,/c/en/contingent/
/c/en/analytic_philosophy/n/,/c/en/continental_philosophy/
/c/en/anaphor/n/,/c/en/logophor/
/c/en/anaplerosis/n/,/c/en/cataplerosis/
/c/en/anaplerotic/a/,/c/en/cataplerotic/
/c/en/anapodeictic/a/,/c/en/apodeictic/
/c/en/anaptyxis/n/,/c/en/excrescence/
/c/en/anarchist/n/,/c/en/archist/
/c/en/anarchy/n/,/c/en/nonanarchy/
/c/en/anarchy/n/,/c/en/order/
/c/en/anatropous/a/,/c/en/orthotropous/
/c/en/anauxotelic/a/,/c/en/auxotelic/
/c/en/ancestor/n/,/c/en/afterbear/
/c/en/ancestor/n/,/c/en/descendant/
/c/en/ancient/,/c/en/new/
/c/en/ancient/,/c/en/young/
/c/en/ancient/a/,/c/en/modern/
/c/en/and/,/c/en/but/
/c/en/and/,/c/en/er/
/c/en/and/n/,/c/en/nand/
/c/en/androcentrism/n/,/c/en/gynocentrism/
/c/en/androchrome/,/c/en/gynochrome/
/c/en/androphobe/n/,/c/en/androphile/
/c/en/androphobe/n/,/c/en/gynophobe/
/c/en/androphobia/n/,/c/en/androphilia/
/c/en/androphobia/n/,/c/en/gynophobia/
/c/en/anechoic/a/,/c/en/echoic/
/c/en/anelectric/a/,/c/en/idioelectric/
/c/en/anergy/n/,/c/en/exergy/
/c/en/anergy/n/,/c/en/free_energy/
/c/en/anergy/n/,/c/en/synergy/
/c/en/angel's_advocate/n/,/c/en/devil's_advocate/
/c/en/anger/,/c/en/calm/
/c/en/anger/,/c/en/happiness/
/c/en/anger/,/c/en/sweetness/
/c/en/angerless/a/,/c/en/angerful/
/c/en/angerless/a/,/c/en/angry/
/c/en/anglophile/n/,/c/en/anglophobe/
/c/en/anglophilia/n/,/c/en/anglophobia/
/c/en/anglophilic/a/,/c/en/anglophobic/
/c/en/anglophobe/n/,/c/en/anglophile/
/c/en/anglophobia/n/,/c/en/anglophilia/
/c/en/anglophobic/a/,/c/en/anglophilic/
/c/en/angstful/a/,/c/en/angstless/
/c/en/angstless/a/,/c/en/angstful/
/c/en/angustimurate/a/,/c/en/latimurate/
/c/en/anhedral/a/,/c/en/euhedral/
/c/en/anhedral/n/,/c/en/dihedral/
/c/en/anhysteretic/a/,/c/en/hysteretic/
/c/en/animacy/n/,/c/en/inanimacy/
/c/en/animal/,/c/en/bird/
/c/en/animal/,/c/en/human/
/c/en/animal/,/c/en/human_plants/
/c/en/animal/,/c/en/man/
/c/en/animal/,/c/en/mineral/
/c/en/animal/,/c/en/mineral_vegetable/
/c/en/animal/,/c/en/person/
/c/en/animal/,/c/en/plant/
/c/en/animal/,/c/en/plants/
/c/en/animal/,/c/en/vegetable/
/c/en/animal/,/c/en/vegetable_mineral/
/c/en/animalculism/n/,/c/en/ovism/
/c/en/animate/a/,/c/en/fixed/
/c/en/animate/a/,/c/en/inanimate/
/c/en/animate/a/,/c/en/static/
/c/en/animate/n/,/c/en/inanimate/
/c/en/animosity/n/,/c/en/peace/
/c/en/anisodiametric/a/,/c/en/isodiametric/
/c/en/anisospore/n/,/c/en/isospore/
/c/en/anisosyllabic/a/,/c/en/isosyllabic/
/c/en/anisosyllabism/n/,/c/en/isosyllabism/
/c/en/anisotropic/a/,/c/en/isotropic/
/c/en/anisotropy/n/,/c/en/isotropy/
/c/en/aniṭ/a/,/c/en/seṭ/
/c/en/ankle/,/c/en/wrist/
/c/en/annex/v/,/c/en/separate/
/c/en/annexable/a/,/c/en/separable/
/c/en/annexable/a/,/c/en/unannexable/
/c/en/annexation/n/,/c/en/separation/
/c/en/annihilate/v/,/c/en/create/
/c/en/annihilation/n/,/c/en/creation/
/c/en/annihilation/n/,/c/en/generation/
/c/en/annihilative/a/,/c/en/creative/
/c/en/annihilative/a/,/c/en/generative/
/c/en/anno_domini/a/,/c/en/before_christ/
/c/en/anno_domini/n/,/c/en/before_christ/
/c/en/anno_domini/n/,/c/en/before_common_era/
/c/en/anno_domini/r/,/c/en/bc/
/c/en/announcement/,/c/en/denounce/
/c/en/annoy/v/,/c/en/please/
/c/en/anode/n/,/c/en/cathode/
/c/en/anoikism/n/,/c/en/synoikism/
/c/en/anomotreme/a/,/c/en/nomotreme/
/c/en/anonymous/a/,/c/en/onymous/
/c/en/anopia/n/,/c/en/observance/
/c/en/anopia/n/,/c/en/sight/
/c/en/anosmic/a/,/c/en/hyperosmic/
/c/en/anosmic/a/,/c/en/osmatic/
/c/en/another/,/c/en/one/
/c/en/anothermal/a/,/c/en/katothermal/
/c/en/answer/,/c/en/ask/
/c/en/answer/,/c/en/problem/
/c/en/answer/,/c/en/question/
/c/en/answer/,/c/en/wrong/
/c/en/answerability/n/,/c/en/unanswerability/
/c/en/answerable/a/,/c/en/unanswerable/
/c/en/antagonist/n/,/c/en/agonist/
/c/en/antagonist/n/,/c/en/protagonist/
/c/en/antagonize/v/,/c/en/appease/
/c/en/ante/,/c/en/post/
/c/en/ante_meridiem/r/,/c/en/post_meridiem/
/c/en/antebellum/a/,/c/en/postbellum/
/c/en/antecedent/n/,/c/en/anaphor/
/c/en/antecedent/n/,/c/en/consequent/
/c/en/antecedent_phrase/n/,/c/en/consequent_phrase/
/c/en/anteclassical/a/,/c/en/postclassical/
/c/en/anteclassically/r/,/c/en/postclassically/
/c/en/antedate/v/,/c/en/postdate/
/c/en/antegrade/,/c/en/retrograde/
/c/en/antenuptial/a/,/c/en/postnuptial/
/c/en/antepartum/a/,/c/en/antenatal/
/c/en/antepartum/a/,/c/en/postpartum/
/c/en/antepartum/a/,/c/en/prenatal/
/c/en/anterior/a/,/c/en/posterior/
/c/en/anteriorly/r/,/c/en/posteriorly/
/c/en/anteriormost/a/,/c/en/posteriormost/
/c/en/anterograde/a/,/c/en/retrograde/
/c/en/anterogradely/r/,/c/en/retrogradely/
/c/en/anterorolandic/a/,/c/en/posterorolandic/
/c/en/antetorsion/n/,/c/en/retrotorsion/
/c/en/anteversion/n/,/c/en/retroversion/
/c/en/anthumous/a/,/c/en/posthumous/
/c/en/anti/,/c/en/pro/
/c/en/anti/n/,/c/en/pro/
/c/en/anti_circ/a/,/c/en/pro_circ/
/c/en/anti_circer/n/,/c/en/pro_circer/
/c/en/anti_circumcisionist/n/,/c/en/pro_circer/
/c/en/anti_europeanism/n/,/c/en/europeanism/
/c/en/anti_fandom/n/,/c/en/fandom/
/c/en/anti_fascism/n/,/c/en/fascism/
/c/en/anti_gay/a/,/c/en/pro_gay/
/c/en/anti_immigration/a/,/c/en/pro_immigration/
/c/en/anti_jew/n/,/c/en/pro_jew/
/c/en/anti_jewish/a/,/c/en/pro_jewish/
/c/en/anti_lgbt/a/,/c/en/pro_lgbt/
/c/en/anti_microsofter/n/,/c/en/microsofter/
/c/en/anti_misogyny/n/,/c/en/misogyny/
/c/en/anti_semitism/n/,/c/en/judeophilia/
/c/en/anti_semitism/n/,/c/en/philo_semitism/
/c/en/anti_semitism/n/,/c/en/pro_semitism/
/c/en/anti_slavery/a/,/c/en/pro_slavery/
/c/en/anti_tyrannist/n/,/c/en/tyrannist/
/c/en/anti_vaccinationist/n/,/c/en/vaccinationist/
/c/en/antialiasing/n/,/c/en/aliasing/
/c/en/antiangiogenic/a/,/c/en/proangiogenic/
/c/en/antiblack/a/,/c/en/problack/
/c/en/antiblackness/n/,/c/en/problackness/
/c/en/antibubble/n/,/c/en/bubble/
/c/en/antical/a/,/c/en/postical/
/c/en/antichange/a/,/c/en/prochange/
/c/en/anticivic/a/,/c/en/pro_civic/
/c/en/anticlastic/a/,/c/en/synclastic/
/c/en/anticlimax/n/,/c/en/auxesis/
/c/en/anticlimax/n/,/c/en/cliffhanger/
/c/en/anticlimax/n/,/c/en/climax/
/c/en/anticlockwise/a/,/c/en/clockwise/
/c/en/anticlockwise/r/,/c/en/clockwise/
/c/en/anticoagulant/n/,/c/en/coagulant/
/c/en/anticolonialist/n/,/c/en/colonialist/
/c/en/anticonstitutional/a/,/c/en/constitutional/
/c/en/anticonstitutionalist/n/,/c/en/constitutionalist/
/c/en/anticrystal/n/,/c/en/perfect_crystal/
/c/en/anticyclogenesis/n/,/c/en/anticyclolysis/
/c/en/anticyclogenesis/n/,/c/en/cyclogenesis/
/c/en/anticyclolysis/n/,/c/en/anticyclogenesis/
/c/en/anticyclone/n/,/c/en/low/
/c/en/antidemocracy/a/,/c/en/prodemocracy/
/c/en/antidepressant/n/,/c/en/depressogenic/
/c/en/antiemetic/a/,/c/en/emetic/
/c/en/antiemetic/n/,/c/en/emetic/
/c/en/antifeedant/a/,/c/en/phagostimulatory/
/c/en/antifeminism/n/,/c/en/feminism/
/c/en/antifeminism/n/,/c/en/profeminism/
/c/en/antifibrotic/a/,/c/en/profibrotic/
/c/en/antiform/n/,/c/en/synform/
/c/en/antikinetic/a/,/c/en/prokinetic/
/c/en/antilogous/a/,/c/en/analogous/
/c/en/antilogue/,/c/en/analogue/
/c/en/antimarket/a/,/c/en/promarket/
/c/en/antimetaphysicality/n/,/c/en/religiosity/
/c/en/antimetrical/a/,/c/en/symmetrical/
/c/en/antimonarchy/a/,/c/en/promonarchy/
/c/en/antimonarchy/a/,/c/en/royalist/
/c/en/antinatalism/n/,/c/en/natalism/
/c/en/antinationalism/,/c/en/nationalism/
/c/en/antinitrogen/n/,/c/en/nitrogen/
/c/en/antinode/n/,/c/en/node/
/c/en/antinomianism/n/,/c/en/legalism/
/c/en/antioxidant/n/,/c/en/oxidant/
/c/en/antipathetic/a/,/c/en/sympathetic/
/c/en/antipathy/n/,/c/en/sympathy/
/c/en/antipatico/a/,/c/en/simpatico/
/c/en/antipattern/n/,/c/en/pattern/
/c/en/antiplectic/a/,/c/en/symplectic/
/c/en/antipollution/n/,/c/en/pollution/
/c/en/antiprevention/a/,/c/en/proprevention/
/c/en/antique/,/c/en/new/
/c/en/antirestrictionist/n/,/c/en/restrictionist/
/c/en/antisensationalism/n/,/c/en/sensationalism/
/c/en/antisense/n/,/c/en/sense/
/c/en/antisocial/a/,/c/en/social/
/c/en/antispin/a/,/c/en/antilock/
/c/en/antispinward/r/,/c/en/spinward/
/c/en/antisunward/r/,/c/en/sunward/
/c/en/antithesis/n/,/c/en/epitome/
/c/en/antivaccinationist/n/,/c/en/provaccinationist/
/c/en/antivaccinationist/n/,/c/en/provaxxer/
/c/en/antivaccinationist/n/,/c/en/vaccinationist/
/c/en/antiwhite/a/,/c/en/prowhite/
/c/en/antiwhiteness/n/,/c/en/prowhiteness/
/c/en/antonym/n/,/c/en/synonym/
/c/en/antonymous/a/,/c/en/synonymous/
/c/en/antonymy/n/,/c/en/synonymy/
/c/en/anxiogenic/a/,/c/en/anxiolytic/
/c/en/anxiogenic/n/,/c/en/anxiolytic/
/c/en/anxiolytic/a/,/c/en/anxiogenic/
/c/en/anxiolytic/n/,/c/en/anxiogenic/
/c/en/any/,/c/en/none/
/c/en/any/,/c/en/specific/
/c/en/any/,/c/en/specific_one/
/c/en/apart/r/,/c/en/together/
/c/en/apartheid/v/,/c/en/antiapartheid/
/c/en/apartment/,/c/en/house/
/c/en/apastron/n/,/c/en/periastron/
/c/en/apathy/n/,/c/en/empathy/
/c/en/apathy/n/,/c/en/sympathy/
/c/en/apazine/n/,/c/en/genzine/
/c/en/apex/,/c/en/bottom/
/c/en/apex/n/,/c/en/nadir/
/c/en/aphananthous/a/,/c/en/phaneranthous/
/c/en/aphelion/n/,/c/en/perihelion/
/c/en/aphesis/n/,/c/en/apocope/
/c/en/aphesis/n/,/c/en/prothesis/
/c/en/aphotic/a/,/c/en/photic/
/c/en/aphrodisiac/a/,/c/en/antaphrodisiac/
/c/en/apoapsis/n/,/c/en/periapsis/
/c/en/apocalyptic/a/,/c/en/nonapocalyptic/
/c/en/apocenter/n/,/c/en/pericenter/
/c/en/apocentromeric/a/,/c/en/pericentromeric/
/c/en/apodeictic/a/,/c/en/anapodeictic/
/c/en/apodictic/a/,/c/en/assertorical/
/c/en/apodictic/a/,/c/en/problematic/
/c/en/apodosis/n/,/c/en/protasis/
/c/en/apogalactic/a/,/c/en/perigalactic/
/c/en/apogalacticon/n/,/c/en/perigalacticon/
/c/en/apogee/n/,/c/en/nadir/
/c/en/apogee/n/,/c/en/periapsis/
/c/en/apogee/n/,/c/en/perigee/
/c/en/apoherm/n/,/c/en/periherm/
/c/en/apollo/n/,/c/en/hermes/
/c/en/apollonian/a/,/c/en/dionysian/
/c/en/apologetic/a/,/c/en/unapologetic/
/c/en/apolune/n/,/c/en/perilune/
/c/en/apomorph/n/,/c/en/pleisiomorph/
/c/en/apomorphy/n/,/c/en/plesiomorphy/
/c/en/apophatic/a/,/c/en/cataphatic/
/c/en/apotemnophilia/n/,/c/en/apotemnophobia/
/c/en/apotemnophobia/n/,/c/en/acrotomophilia/
/c/en/apotemnophobia/n/,/c/en/apotemnophilia/
/c/en/apparent/a/,/c/en/ambiguous/
/c/en/apparent/a/,/c/en/hidden/
/c/en/apparent/a/,/c/en/inapparent/
/c/en/apparent/a/,/c/en/unapparent/
/c/en/appear/,/c/en/dissolve/
/c/en/appear/,/c/en/hide/
/c/en/appear/,/c/en/vanish/
/c/en/appear/,/c/en/vanishing/
/c/en/appear/v/,/c/en/disappear/
/c/en/appearance/n/,/c/en/disappearance/
/c/en/appearances_are_deceptive/,/c/en/fine_feathers_make_fine_birds/
/c/en/appeasable/a/,/c/en/inappeasable/
/c/en/appease/v/,/c/en/antagonize/
/c/en/appertain/v/,/c/en/irrelevant/
/c/en/apple/,/c/en/banana/
/c/en/apple/,/c/en/orange/
/c/en/apple/,/c/en/oranges/
/c/en/apple/,/c/en/pear/
/c/en/apple/,/c/en/pears/
/c/en/apples_and_oranges/n/,/c/en/apples_to_apples/
/c/en/apples_and_oranges/n/,/c/en/apples_to_apples_oranges_to_oranges/
/c/en/apples_and_oranges/n/,/c/en/oranges_with_oranges/
/c/en/applicability/n/,/c/en/inapplicability/
/c/en/applicable/a/,/c/en/inapplicable/
/c/en/applied/a/,/c/en/pure/
/c/en/applied_mathematics/n/,/c/en/pure_mathematics/
/c/en/apply/,/c/en/give/
/c/en/apply/,/c/en/give_up/
/c/en/apply/,/c/en/quit/
/c/en/apply/,/c/en/up/
/c/en/appointive/a/,/c/en/elective/
/c/en/appointment/n/,/c/en/dismissal/
/c/en/apportion/v/,/c/en/amass/
/c/en/apposite/a/,/c/en/inapposite/
/c/en/appreciation/n/,/c/en/depreciation/
/c/en/apprecihate/v/,/c/en/appreciate/
/c/en/apprehendable/a/,/c/en/unapprehendable/
/c/en/apprehension/n/,/c/en/inapprehension/
/c/en/apprehension/n/,/c/en/misapprehension/
/c/en/approbation/n/,/c/en/disapprobation/
/c/en/approbation/n/,/c/en/reprobation/
/c/en/approbative/a/,/c/en/pejorative/
/c/en/approbative/a/,/c/en/reprobative/
/c/en/appropriate/a/,/c/en/inappropriate/
/c/en/appropriately/r/,/c/en/inappropriately/
/c/en/approval/n/,/c/en/disapproval/
/c/en/approve/v/,/c/en/disapprove/
/c/en/approximate/a/,/c/en/exact/
/c/en/approximately/r/,/c/en/accurately/
/c/en/approximately/r/,/c/en/definitely/
/c/en/approximately/r/,/c/en/exactly/
/c/en/approximately/r/,/c/en/precisely/
/c/en/apropos/,/c/en/malapropos/
/c/en/aprotic/a/,/c/en/protic/
/c/en/apteral/a/,/c/en/peripteral/
/c/en/apterium/n/,/c/en/pteryla/
/c/en/aptitude/n/,/c/en/inaptitude/
/c/en/apéritif/n/,/c/en/digestif/
/c/en/aquarius/n/,/c/en/leo/
/c/en/araucarian/a/,/c/en/ximenean/
/c/en/arcane/a/,/c/en/mundane/
/c/en/archegonium/n/,/c/en/antheridium/
/c/en/archimedean_ordered_field/n/,/c/en/non_archimedean_ordered_field/
/c/en/archist/n/,/c/en/anarchist/
/c/en/archiver/n/,/c/en/unarchiver/
/c/en/ardor/n/,/c/en/apathy/
/c/en/areligious/a/,/c/en/religious/
/c/en/aren't/v/,/c/en/am/
/c/en/aren't/v/,/c/en/are/
/c/en/argumentum_ad_crumenam/,/c/en/argumentum_ad_lazarum/
/c/en/argumentum_ad_lazarum/n/,/c/en/argumentum_ad_crumenam/
/c/en/aries/n/,/c/en/libra/
/c/en/arise/,/c/en/abed/
/c/en/arise/,/c/en/descend/
/c/en/arise/,/c/en/down/
/c/en/arise/,/c/en/fall/
/c/en/arise/,/c/en/fall_down/
/c/en/arise/,/c/en/get_down/
/c/en/arise/,/c/en/go/
/c/en/arise/,/c/en/go_down/
/c/en/arise/,/c/en/lay/
/c/en/arise/,/c/en/lay_down/
/c/en/arise/,/c/en/lie/
/c/en/arise/,/c/en/lie_down/
/c/en/arise/,/c/en/lower/
/c/en/arise/,/c/en/repose/
/c/en/arise/,/c/en/set/
/c/en/arise/,/c/en/sit/
/c/en/arise/,/c/en/sit_down/
/c/en/arise/,/c/en/sitting/
/c/en/arise/,/c/en/sitting_down/
/c/en/arise/,/c/en/sleep/
/c/en/arise/,/c/en/sleeping/
/c/en/aristocrat/n/,/c/en/plebeian/
/c/en/arm/,/c/en/leg/
/c/en/armenophile/n/,/c/en/armenophobe/
/c/en/armenophilia/n/,/c/en/armenophobia/
/c/en/armenophobe/n/,/c/en/armenophile/
/c/en/armenophobia/n/,/c/en/armenophilia/
/c/en/armor/,/c/en/clothing/
/c/en/armored/a/,/c/en/nonarmored/
/c/en/army/,/c/en/navy/
/c/en/aroma/n/,/c/en/odor/
/c/en/aromatic/a/,/c/en/aliphatic/
/c/en/around/,/c/en/far/
/c/en/around/,/c/en/here/
/c/en/around/,/c/en/within/
/c/en/around_wicket/,/c/en/over_wicket/
/c/en/arranged_marriage/n/,/c/en/love_match/
/c/en/arrangement/,/c/en/disarray/
/c/en/array/n/,/c/en/disarray/
/c/en/arrhenogeny/n/,/c/en/thelygeny/
/c/en/arrhizotonic/a/,/c/en/rhizotonic/
/c/en/arrival/,/c/en/depart/
/c/en/arrival/,/c/en/departure/
/c/en/arrival/,/c/en/leaving/
/c/en/arrival/n/,/c/en/departure/
/c/en/arrive/,/c/en/depart/
/c/en/arrive/,/c/en/departure/
/c/en/arrive/,/c/en/disembark/
/c/en/arrive/,/c/en/leave/
/c/en/arrive/v/,/c/en/depart/
/c/en/arrogance/n/,/c/en/servility/
/c/en/arrogant/a/,/c/en/humble/
/c/en/arrogant/a/,/c/en/modest/
/c/en/arrogant/a/,/c/en/servile/
/c/en/arrogate/v/,/c/en/abandon/
/c/en/arrogate/v/,/c/en/abdicate/
/c/en/arrogate/v/,/c/en/relinquish/
/c/en/arrogate/v/,/c/en/renounce/
/c/en/arrogation/n/,/c/en/abandonment/
/c/en/arrow/,/c/en/bow/
/c/en/art/,/c/en/graffiti/
/c/en/art/,/c/en/junk/
/c/en/art/,/c/en/logic/
/c/en/art/,/c/en/science/
/c/en/art/,/c/en/ugly/
/c/en/art/n/,/c/en/mundacity/
/c/en/arterial/a/,/c/en/venal/
/c/en/article/,/c/en/column/
/c/en/article/,/c/en/editorial/
/c/en/articulate/a/,/c/en/inarticulate/
/c/en/articulated/a/,/c/en/unarticulated/
/c/en/artificial/a/,/c/en/natural/
/c/en/artificial_person/n/,/c/en/natural_person/
/c/en/artificially/r/,/c/en/naturally/
/c/en/as/,/c/en/donkey/
/c/en/as/,/c/en/metaphor/
/c/en/as_is/a/,/c/en/be/
/c/en/as_is/n/,/c/en/be/
/c/en/asap/r/,/c/en/at_leisure/
/c/en/ascend/v/,/c/en/descend/
/c/en/asceticism/n/,/c/en/hedonism/
/c/en/ascience/n/,/c/en/omniscience/
/c/en/ascribed_status/n/,/c/en/achieved_status/
/c/en/asexual/a/,/c/en/allosexual/
/c/en/asexual/n/,/c/en/allosexual/
/c/en/asexual_reproduction/n/,/c/en/sexual_reproduction/
/c/en/ashamed/a/,/c/en/proud/
/c/en/ashamed/a/,/c/en/unashamed/
/c/en/ask/,/c/en/answer/
/c/en/ask/,/c/en/demand/
/c/en/ask/,/c/en/reply/
/c/en/ask/,/c/en/tell/
/c/en/asleep/a/,/c/en/awake/
/c/en/asociality/n/,/c/en/sociality/
/c/en/aspirated/a/,/c/en/unaspirated/
/c/en/aspirated_h/n/,/c/en/mute_h/
/c/en/aspirated_h/n/,/c/en/silent_h/
/c/en/assert/v/,/c/en/deny/
/c/en/assessability/n/,/c/en/unassessability/
/c/en/assessable/a/,/c/en/nonassessable/
/c/en/assessable/a/,/c/en/unassessable/
/c/en/asset/n/,/c/en/liability/
/c/en/assident/a/,/c/en/pathognomonic/
/c/en/assignable/a/,/c/en/nonassignable/
/c/en/associate/v/,/c/en/disassociate/
/c/en/association/,/c/en/disassociate/
/c/en/associative/a/,/c/en/antiassociative/
/c/en/assortative/a/,/c/en/disassortative/
/c/en/assortative_mating/n/,/c/en/disassortative_mating/
/c/en/astern/r/,/c/en/ahead/
/c/en/astochastic/a/,/c/en/stochastic/
/c/en/asymmetric/a/,/c/en/symmetrical/
/c/en/asymmetrically/r/,/c/en/symmetrically/
/c/en/asymptomatic/a/,/c/en/symptomatic/
/c/en/asynchronous/a/,/c/en/synchronous/
/c/en/asyndetic/a/,/c/en/syndetic/
/c/en/at_best/,/c/en/at_worst/
/c/en/at_leisure/,/c/en/asap/
/c/en/at_one_time/,/c/en/currently/
/c/en/at_one_time/,/c/en/individually/
/c/en/at_same_time/,/c/en/additionally/
/c/en/at_same_time/,/c/en/individually/
/c/en/at_time/,/c/en/individually/
/c/en/at_worst/,/c/en/at_best/
/c/en/atelic/a/,/c/en/telic/
/c/en/atheist/n/,/c/en/theist/
/c/en/atheistic/a/,/c/en/theistic/
/c/en/atheistical/a/,/c/en/theistical/
/c/en/atheling/n/,/c/en/hlæfdige/
/c/en/atheophobe/n/,/c/en/religiophobe/
/c/en/atheophobe/n/,/c/en/theophobe/
/c/en/atheophobia/n/,/c/en/atheophilia/
/c/en/atheophobia/n/,/c/en/religiophobia/
/c/en/atheophobia/n/,/c/en/theophobia/
/c/en/atheophobic/a/,/c/en/religiophobic/
/c/en/atheophobic/a/,/c/en/theophobic/
/c/en/athermanous/a/,/c/en/diathermanous/
/c/en/atheroprone/a/,/c/en/atheroprotective/
/c/en/athletic_shoe/n/,/c/en/dress_shoe/
/c/en/atob/n/,/c/en/btoa/
/c/en/atom/,/c/en/eve/
/c/en/atomic/a/,/c/en/molecular/
/c/en/atomic_formula/n/,/c/en/compound_formula/
/c/en/atoroidal/a/,/c/en/toroidal/
/c/en/atrophy/v/,/c/en/hypertrophy/
/c/en/atrophy/v/,/c/en/strengthen/
/c/en/attack/,/c/en/cease/
/c/en/attack/,/c/en/cease_fire/
/c/en/attack/,/c/en/defence/
/c/en/attack/,/c/en/defend/
/c/en/attack/,/c/en/defense/
/c/en/attack/,/c/en/defense_position/
/c/en/attack/,/c/en/fire/
/c/en/attack/,/c/en/position/
/c/en/attack/,/c/en/retreat/
/c/en/attack/,/c/en/surrender/
/c/en/attackable/a/,/c/en/unattackable/
/c/en/attainable/a/,/c/en/unattainable/
/c/en/attempt/,/c/en/fail/
/c/en/attempt/,/c/en/give/
/c/en/attempt/,/c/en/give_up/
/c/en/attempt/,/c/en/leave/
/c/en/attempt/,/c/en/trying/
/c/en/attempt/,/c/en/up/
/c/en/attentive/a/,/c/en/inattentive/
/c/en/attenuate/v/,/c/en/amplify/
/c/en/attestable/a/,/c/en/conjectural/
/c/en/attestable/a/,/c/en/speculative/
/c/en/atto/,/c/en/exa/
/c/en/attract/v/,/c/en/repel/
/c/en/attraction/n/,/c/en/repulsion/
/c/en/attractive/a/,/c/en/repulsive/
/c/en/attractive/a/,/c/en/unattractive/
/c/en/attributive/a/,/c/en/predicative/
/c/en/attributive/n/,/c/en/predicative/
/c/en/attrition/n/,/c/en/accretion/
/c/en/atypical/a/,/c/en/typical/
/c/en/atypically/r/,/c/en/typically/
/c/en/auctionable/a/,/c/en/throwable/
/c/en/audacious/a/,/c/en/shy/
/c/en/audible/a/,/c/en/inaudible/
/c/en/audible/a/,/c/en/quiet/
/c/en/audible/a/,/c/en/silent/
/c/en/audibly/r/,/c/en/inaudibly/
/c/en/audience/,/c/en/actors/
/c/en/audience/,/c/en/performers/
/c/en/augmentative/n/,/c/en/diminutive/
/c/en/aunt/,/c/en/uncle/
/c/en/aunt/n/,/c/en/niece/
/c/en/aunt/n/,/c/en/uncle/
/c/en/auspicious/a/,/c/en/disastrous/
/c/en/auspicious/a/,/c/en/inauspicious/
/c/en/auspicious/a/,/c/en/ominous/
/c/en/auspicious/a/,/c/en/ruinous/
/c/en/auspiciousness/n/,/c/en/inauspiciousness/
/c/en/auster/n/,/c/en/boreas/
/c/en/austere/a/,/c/en/overwrought/
/c/en/austerity/n/,/c/en/comfort/
/c/en/austral/,/c/en/boreal/
/c/en/austral/,/c/en/northern/
/c/en/austral/,/c/en/septentrional/
/c/en/australize/v/,/c/en/septentrionate/
/c/en/authentic/,/c/en/counterfeit/
/c/en/authentic/a/,/c/en/phony/
/c/en/authentic/a/,/c/en/unauthentic/
/c/en/authenticity/n/,/c/en/phoniness/
/c/en/author/,/c/en/plagiarist/
/c/en/author/,/c/en/reader/
/c/en/authorisable/a/,/c/en/unauthorisable/
/c/en/authoritarian/a/,/c/en/liberal/
/c/en/authoritarian/a/,/c/en/servile/
/c/en/authorizable/a/,/c/en/unauthorizable/
/c/en/authorized/a/,/c/en/unauthorized/
/c/en/authorized_term/n/,/c/en/unauthorized_term/
/c/en/autist/,/c/en/allist/
/c/en/autist/,/c/en/neurotypical/
/c/en/autist/,/c/en/nt/
/c/en/auto/n/,/c/en/manual/
/c/en/autobiography/n/,/c/en/heterobiography/
/c/en/autocentric/a/,/c/en/allocentric/
/c/en/autocentrism/n/,/c/en/allocentrism/
/c/en/autochthonous/a/,/c/en/allochthonous/
/c/en/autoecious/a/,/c/en/heteroecious/
/c/en/autogenous/a/,/c/en/exogenous/
/c/en/autological/a/,/c/en/heterological/
/c/en/automatable/a/,/c/en/unautomatable/
/c/en/automatic/a/,/c/en/manual/
/c/en/automatic/a/,/c/en/voluntary/
/c/en/automatic/n/,/c/en/stick/
/c/en/automatic_transmission/n/,/c/en/manual_transmission/
/c/en/automatic_transmission/n/,/c/en/standard_transmission/
/c/en/automatically/r/,/c/en/by_hand/
/c/en/automatically/r/,/c/en/manually/
/c/en/autonomous/a/,/c/en/heteronomous/
/c/en/autonomy/n/,/c/en/dependency/
/c/en/autonomy/n/,/c/en/heteronomy/
/c/en/autonym/a/,/c/en/exonym/
/c/en/autonym/a/,/c/en/xenonym/
/c/en/autonym/n/,/c/en/exonym/
/c/en/autonym/n/,/c/en/pseudonym/
/c/en/autumn/,/c/en/spring/
/c/en/auxesis/n/,/c/en/catacosmesis/
/c/en/auxesis/n/,/c/en/merisis/
/c/en/auxesis/n/,/c/en/understatement/
/c/en/auxiliary_verb/n/,/c/en/full_verb/
/c/en/auxiliary_verb/n/,/c/en/modal_verb/
/c/en/auxotelic/a/,/c/en/anauxotelic/
/c/en/auxotonic/a/,/c/en/allassotonic/
/c/en/auxotonic/a/,/c/en/isotonic/
/c/en/avail/v/,/c/en/disavail/
/c/en/availability/n/,/c/en/unavailability/
/c/en/available/a/,/c/en/unavailable/
/c/en/availingly/r/,/c/en/unavailingly/
/c/en/average/,/c/en/brilliant/
/c/en/average/,/c/en/exceptional/
/c/en/average/,/c/en/extraordinary/
/c/en/average/,/c/en/extreme/
/c/en/average/,/c/en/hyperbolic/
/c/en/average/,/c/en/outstanding/
/c/en/average/,/c/en/poor/
/c/en/average/,/c/en/special/
/c/en/average/,/c/en/uncommon/
/c/en/average/a/,/c/en/extraordinary/
/c/en/avoidability/n/,/c/en/unavoidability/
/c/en/avoidable/a/,/c/en/inavoidable/
/c/en/avoidable/a/,/c/en/inevitable/
